지점,지점명,일시,기온,풍속,습도,해면기압
232,천안,2021-12-08 10:00,3.1,0.1,95,1034
232,천안,2021-12-08 11:00,7,0.8,75,1033.8
232,천안,2021-12-08 12:00,10.1,1.2,58,1033.3
232,천안,2021-12-08 13:00,11.1,1.4,55,1032.4
232,천안,2021-12-08 14:00,11.9,1,51,1031.6
232,천안,2021-12-08 15:00,12.2,0.5,49,1031.4
232,천안,2021-12-08 16:00,12.4,0.5,48,1031.3
232,천안,2021-12-08 17:00,11,0.4,54,1031.4
232,천안,2021-12-08 18:00,7.2,0,73,1031.9
232,천안,2021-12-08 19:00,4.9,0.1,82,1032.3
232,천안,2021-12-08 20:00,3.5,0,90,1032.3
232,천안,2021-12-08 21:00,2.5,0,94,1032.6
232,천안,2021-12-08 22:00,1.6,0.3,96,1032.7
232,천안,2021-12-08 23:00,1.3,0.2,98,1032.5
232,천안,2021-12-09 0:00,1.4,0,98,1032.1
232,천안,2021-12-09 1:00,0.6,0,99,1031.8
232,천안,2021-12-09 2:00,0.1,0,100,1032
232,천안,2021-12-09 3:00,-0.5,0,100,1032
232,천안,2021-12-09 4:00,-0.7,0.7,100,1031.6
232,천안,2021-12-09 5:00,-1.5,0.2,100,1031.7
232,천안,2021-12-09 6:00,-1.4,0.4,100,1031.6
232,천안,2021-12-09 7:00,-2,0.2,100,1031.9
232,천안,2021-12-09 8:00,-1.4,0.4,100,1032.3
232,천안,2021-12-09 9:00,-0.1,0.2,100,1032.7
232,천안,2021-12-09 10:00,2.3,0.4,94,1032.3
232,천안,2021-12-09 11:00,6.3,0,78,1032.2
232,천안,2021-12-09 12:00,8.3,0.3,68,1031.4
232,천안,2021-12-09 13:00,8.8,0.5,67,1030.2
232,천안,2021-12-09 14:00,9.7,0.7,65,1029.6
232,천안,2021-12-09 15:00,10,0.6,64,1028.8
232,천안,2021-12-09 16:00,10,0.8,62,1028.5
232,천안,2021-12-09 17:00,9.1,0.4,68,1028.2
232,천안,2021-12-09 18:00,8.4,0.4,72,1028
232,천안,2021-12-09 19:00,6.8,0.1,81,1027.8
232,천안,2021-12-09 20:00,5,0.1,88,1027.7
232,천안,2021-12-09 21:00,3.7,0.3,92,1027.3
232,천안,2021-12-09 22:00,3.3,0,95,1027.3
232,천안,2021-12-09 23:00,2.2,0.2,99,1027.1
232,천안,2021-12-10 0:00,1.7,0,100,1026.8
232,천안,2021-12-10 1:00,1.6,0,100,1026.3
232,천안,2021-12-10 2:00,1.6,0,100,1026.2
232,천안,2021-12-10 3:00,1.9,0,100,1025.9
232,천안,2021-12-10 4:00,2,0.1,100,1025.4
232,천안,2021-12-10 5:00,2.3,0,100,1025.2
232,천안,2021-12-10 6:00,2.2,0,100,1025.1
232,천안,2021-12-10 7:00,2.6,0,100,1025.3
232,천안,2021-12-10 8:00,3.1,0,100,1025.3
232,천안,2021-12-10 9:00,3.9,0,100,1025.4
232,천안,2021-12-10 10:00,5,0.1,100,1025.7
232,천안,2021-12-10 11:00,5.7,0.1,100,1025.5
232,천안,2021-12-10 12:00,6.6,0.1,100,1024.9
232,천안,2021-12-10 13:00,6.9,0,100,1024.5
232,천안,2021-12-10 14:00,8,0.7,99,1024.1
232,천안,2021-12-10 15:00,8.5,0.4,98,1024.1
232,천안,2021-12-10 16:00,8.7,1.5,99,1024.1
232,천안,2021-12-10 17:00,8.3,0.4,100,1024.8
232,천안,2021-12-10 18:00,8.3,0,100,1025.1
232,천안,2021-12-10 19:00,8.4,0.3,99,1025.9
232,천안,2021-12-10 20:00,8.6,0.8,94,1026.1
232,천안,2021-12-10 21:00,8.5,0.9,93,1026.4
232,천안,2021-12-10 22:00,7.8,0.7,89,1026.6
232,천안,2021-12-10 23:00,7.5,0.1,92,1026.7
232,천안,2021-12-11 0:00,6.2,0,100,1026.7
232,천안,2021-12-11 1:00,5.3,0.1,100,1026.6
232,천안,2021-12-11 2:00,4.5,0,100,1026.8
232,천안,2021-12-11 3:00,3.5,0.8,100,1027.4
232,천안,2021-12-11 4:00,2.5,0,100,1027
232,천안,2021-12-11 5:00,2.5,0,100,1026.9
232,천안,2021-12-11 6:00,2.7,0,100,1027.3
232,천안,2021-12-11 7:00,2.8,0,100,1027.4
232,천안,2021-12-11 8:00,2.9,0.4,100,1028
232,천안,2021-12-11 9:00,3.4,0.4,100,1028.5
232,천안,2021-12-11 10:00,4.4,0.8,100,1028.8
232,천안,2021-12-11 11:00,5.2,0.2,100,1028.5
232,천안,2021-12-11 12:00,7.4,0.4,100,1027.2
232,천안,2021-12-11 13:00,8.1,1.5,89,1026.1
232,천안,2021-12-11 14:00,9.2,0.8,74,1025.3
232,천안,2021-12-11 15:00,9.9,1.4,70,1025
232,천안,2021-12-11 16:00,9.6,1.7,71,1025.4
232,천안,2021-12-11 17:00,9.2,0.3,74,1025.1
232,천안,2021-12-11 18:00,8.6,1.7,80,1025.1
232,천안,2021-12-11 19:00,7.7,1,81,1025.2
232,천안,2021-12-11 20:00,7.1,0.7,83,1025.2
232,천안,2021-12-11 21:00,6.8,1.2,85,1025.2
232,천안,2021-12-11 22:00,6.2,0.4,87,1025.5
232,천안,2021-12-11 23:00,6.7,1.4,76,1025.3
232,천안,2021-12-12 0:00,6.5,0.9,77,1025.2
232,천안,2021-12-12 1:00,5.2,0,87,1024.9
232,천안,2021-12-12 2:00,4.9,0,91,1024.4
232,천안,2021-12-12 3:00,4.5,0,95,1024.3
232,천안,2021-12-12 4:00,4.4,0.7,98,1024.2
232,천안,2021-12-12 5:00,4.4,0.2,99,1024
232,천안,2021-12-12 6:00,3.5,0,100,1024.2
232,천안,2021-12-12 7:00,2.8,0.5,100,1024.7
232,천안,2021-12-12 8:00,2.7,0.1,100,1024.8
232,천안,2021-12-12 9:00,4.9,1.1,80,1025.2
232,천안,2021-12-12 10:00,6.3,1.8,67,1025.8
232,천안,2021-12-12 11:00,6.2,3.2,55,1025.8
232,천안,2021-12-12 12:00,7,2.3,49,1025.1
232,천안,2021-12-12 13:00,6,3.8,51,1024.7
232,천안,2021-12-12 14:00,5.8,3.4,57,1024.6
232,천안,2021-12-12 15:00,5.1,4.3,45,1024.9
232,천안,2021-12-12 16:00,3.7,3.3,43,1025.6
232,천안,2021-12-12 17:00,2.2,3.1,48,1026.2
232,천안,2021-12-12 18:00,1,3.2,42,1026.6
232,천안,2021-12-12 19:00,0.3,1.9,49,1027.1
232,천안,2021-12-12 20:00,-0.2,3.6,51,1028
232,천안,2021-12-12 21:00,-1.5,1.9,52,1028.6
232,천안,2021-12-12 22:00,-2.1,2.8,49,1028.9
232,천안,2021-12-12 23:00,-2.6,2.3,48,1029.3
232,천안,2021-12-13 0:00,-3.1,1.3,49,1029.5
232,천안,2021-12-13 1:00,-3.4,0.8,49,1029.4
232,천안,2021-12-13 2:00,-3.3,1.4,46,1029.3
232,천안,2021-12-13 3:00,-3.2,1.7,41,1029.6
232,천안,2021-12-13 4:00,-3.5,1.6,43,1029.4
232,천안,2021-12-13 5:00,-4.1,0.6,46,1029.3
232,천안,2021-12-13 6:00,-4.5,0.6,48,1029.5
232,천안,2021-12-13 7:00,-5.3,1.2,52,1029.8
232,천안,2021-12-13 8:00,-6.5,0.6,67,1030.3
232,천안,2021-12-13 9:00,-4.1,0.1,57,1030.8
232,천안,2021-12-13 10:00,-1.9,1.8,40,1030.6
232,천안,2021-12-13 11:00,-0.4,1.6,34,1030.2
232,천안,2021-12-13 12:00,0.3,2.5,29,1029.5
232,천안,2021-12-13 13:00,1.1,3.4,32,1028.5
232,천안,2021-12-13 14:00,1.6,2.7,30,1027.7
232,천안,2021-12-13 15:00,1.8,2.1,29,1027.3
232,천안,2021-12-13 16:00,1.6,2.1,29,1027.3
232,천안,2021-12-13 17:00,0.7,1.5,36,1027.4
232,천안,2021-12-13 18:00,-0.7,0.1,45,1027.4
232,천안,2021-12-13 19:00,-1.8,0.1,53,1027.6
232,천안,2021-12-13 20:00,-2.9,0.6,61,1027.8
232,천안,2021-12-13 21:00,-3.9,0.3,69,1027.8
232,천안,2021-12-13 22:00,-4.9,0.4,76,1027.7
232,천안,2021-12-13 23:00,-5.3,0.2,77,1027.6
232,천안,2021-12-14 0:00,-5.1,0.7,80,1027.1
232,천안,2021-12-14 1:00,-5.2,0.4,84,1026.5
232,천안,2021-12-14 2:00,-4.5,1,81,1026.2
232,천안,2021-12-14 3:00,-3.4,0.4,80,1025.9
232,천안,2021-12-14 4:00,-2,1.2,71,1025.4
232,천안,2021-12-14 5:00,-2,1.6,74,1024.8
232,천안,2021-12-14 6:00,-1.7,1.1,72,1024.6
232,천안,2021-12-14 7:00,-1.5,1.4,73,1024.3
232,천안,2021-12-14 8:00,-1.4,1.6,73,1024.2
232,천안,2021-12-14 9:00,-0.6,1.4,70,1023.9
232,천안,2021-12-14 10:00,0.1,1.9,66,1023.7
232,천안,2021-12-14 11:00,1.2,1.5,61,1023.3
232,천안,2021-12-14 12:00,3,1,58,1022.3
232,천안,2021-12-14 13:00,5.4,2.1,55,1021.3
232,천안,2021-12-14 14:00,6.7,1.3,53,1020.3
232,천안,2021-12-14 15:00,6.5,1.3,56,1020.1
232,천안,2021-12-14 16:00,6.6,0.9,58,1020
232,천안,2021-12-14 17:00,6.3,0.7,62,1020
232,천안,2021-12-14 18:00,5.8,0.4,70,1020.4
232,천안,2021-12-14 19:00,4.6,0.5,92,1020.3
232,천안,2021-12-14 20:00,4.3,0,97,1020.5
232,천안,2021-12-14 21:00,4.2,0.3,100,1020.5
232,천안,2021-12-14 22:00,4.1,0.3,100,1020.8
232,천안,2021-12-14 23:00,4.1,0.1,100,1020.8
232,천안,2021-12-15 0:00,3.5,0.3,100,1021.3
232,천안,2021-12-15 1:00,2.8,0.1,100,1021.2
232,천안,2021-12-15 2:00,4.2,0.5,100,1020.8
232,천안,2021-12-15 3:00,3.1,0.1,100,1021
232,천안,2021-12-15 4:00,3.5,0,100,1020.4
232,천안,2021-12-15 5:00,4.5,0.3,98,1020
232,천안,2021-12-15 6:00,5.2,1.2,94,1019.7
232,천안,2021-12-15 7:00,3.8,0.1,100,1020.2
232,천안,2021-12-15 8:00,4.2,0.8,100,1020.4
232,천안,2021-12-15 9:00,4.3,0,100,1020.9
232,천안,2021-12-15 10:00,6.5,0.2,95,1021.4
232,천안,2021-12-15 11:00,6.8,0.4,97,1021.8
232,천안,2021-12-15 12:00,6.6,0.3,100,1021.1
232,천안,2021-12-15 13:00,7.7,0.1,99,1020.9
232,천안,2021-12-15 14:00,8.6,0.2,94,1020.5
232,천안,2021-12-15 15:00,9.3,0.4,94,1019.9
232,천안,2021-12-15 16:00,9.5,0.1,89,1020.3
232,천안,2021-12-15 17:00,8.8,0,97,1020.5
232,천안,2021-12-15 18:00,6.9,0,100,1020.4
232,천안,2021-12-15 19:00,4.7,0.6,100,1020.8
232,천안,2021-12-15 20:00,3.6,0.3,100,1021.2
232,천안,2021-12-15 21:00,2.7,0,100,1021.5
232,천안,2021-12-15 22:00,2.2,0,100,1021.6
232,천안,2021-12-15 23:00,1.9,0,100,1021.9
232,천안,2021-12-16 0:00,1.7,0,100,1021.8
232,천안,2021-12-16 1:00,1.5,0,100,1021.5
232,천안,2021-12-16 2:00,1.5,0.4,100,1021.8
232,천안,2021-12-16 3:00,1.5,0.2,100,1021.8
232,천안,2021-12-16 4:00,1.8,0,100,1021.8
232,천안,2021-12-16 5:00,1.8,0,100,1020.7
232,천안,2021-12-16 6:00,2,0.2,100,1020.6
232,천안,2021-12-16 7:00,2.1,0.5,100,1020.2
232,천안,2021-12-16 8:00,2.4,0.1,100,1020.8
232,천안,2021-12-16 9:00,2.7,0.2,100,1020.7
232,천안,2021-12-16 10:00,3.4,0.1,100,1021
232,천안,2021-12-16 11:00,4.1,0.3,100,1020
232,천안,2021-12-16 12:00,6.8,0.2,100,1019.3
232,천안,2021-12-16 13:00,9.3,1.3,82,1018.3
232,천안,2021-12-16 14:00,10.5,1.4,60,1017.7
232,천안,2021-12-16 15:00,9.8,1.3,59,1017.7
232,천안,2021-12-16 16:00,9.1,1.3,57,1017.7
232,천안,2021-12-16 17:00,8.3,0,50,1016.8
232,천안,2021-12-16 18:00,6.2,0.2,64,1016.8
232,천안,2021-12-16 19:00,5.3,0.5,74,1018
232,천안,2021-12-16 20:00,4.2,0.4,81,1017.5
232,천안,2021-12-16 21:00,3.3,0,89,1017.3
232,천안,2021-12-16 22:00,2.7,0.7,91,1017.2
232,천안,2021-12-16 23:00,2.7,0.1,92,1016.9
232,천안,2021-12-17 0:00,6,2.8,73,1017.3
232,천안,2021-12-17 1:00,4.1,3,66,1018
232,천안,2021-12-17 2:00,3.5,2.6,62,1018.6
232,천안,2021-12-17 3:00,3.4,2,59,1018.8
232,천안,2021-12-17 4:00,2,3.2,63,1019.4
232,천안,2021-12-17 5:00,0.8,2.9,64,1020
232,천안,2021-12-17 6:00,-0.2,2,68,1020.2
232,천안,2021-12-17 7:00,-1.2,2.3,63,1020.8
232,천안,2021-12-17 8:00,-1.6,3,57,1021.5
232,천안,2021-12-17 9:00,-1.5,3.1,63,1022.5
232,천안,2021-12-17 10:00,-1.1,4.2,48,1023.3
232,천안,2021-12-17 11:00,-1.5,4.2,46,1023.7
232,천안,2021-12-17 12:00,-1.9,4.3,41,1023.4
232,천안,2021-12-17 13:00,-2.5,6.2,40,1023.5
232,천안,2021-12-17 14:00,-3.2,4.7,50,1023.3
232,천안,2021-12-17 15:00,-3.8,2.7,57,1023.5
232,천안,2021-12-17 16:00,-4.4,3.8,63,1023.7
232,천안,2021-12-17 17:00,-5.4,4.4,56,1025.1
232,천안,2021-12-17 18:00,-6,3.2,57,1025.7
232,천안,2021-12-17 19:00,-6.6,2.5,51,1027
232,천안,2021-12-17 20:00,-7.1,2.2,57,1028.1
232,천안,2021-12-17 21:00,-7.7,2.2,56,1028.8
232,천안,2021-12-17 22:00,-8.1,2.9,51,1029.1
232,천안,2021-12-17 23:00,-8.4,2.6,49,1029.7
232,천안,2021-12-18 0:00,-8.7,1.2,48,1030.7
232,천안,2021-12-18 1:00,-8.6,1.1,47,1030.5
232,천안,2021-12-18 2:00,-9.1,0.9,50,1031.1
232,천안,2021-12-18 3:00,-9.4,0.7,52,1031.2
232,천안,2021-12-18 4:00,-9.7,0.9,56,1030.9
232,천안,2021-12-18 5:00,-10.4,0.6,58,1030.4
232,천안,2021-12-18 6:00,-10.9,0.2,68,1030.3
232,천안,2021-12-18 7:00,-11.5,0,66,1029.6
232,천안,2021-12-18 8:00,-12,0.9,75,1030
232,천안,2021-12-18 9:00,-9.9,1.3,65,1030.9
232,천안,2021-12-18 10:00,-7.6,1.2,46,1030.2
232,천안,2021-12-18 11:00,-5.8,1.7,40,1029.2
232,천안,2021-12-18 12:00,-3.6,1.7,34,1028.7
232,천안,2021-12-18 13:00,-2.6,2,34,1027.4
232,천안,2021-12-18 14:00,-0.7,2,34,1025.9
232,천안,2021-12-18 15:00,-0.4,1.2,38,1025.1
232,천안,2021-12-18 16:00,0.1,2.1,50,1024.2
232,천안,2021-12-18 17:00,-1.1,1.5,68,1024.3
232,천안,2021-12-18 18:00,-1.5,1.2,76,1023.6
232,천안,2021-12-18 19:00,-1.9,0.9,85,1023.2
232,천안,2021-12-18 20:00,-1.4,0.6,88,1022.8
232,천안,2021-12-18 21:00,-1.2,0.9,90,1022.5
232,천안,2021-12-18 22:00,-1.7,0.2,92,1021.9
232,천안,2021-12-18 23:00,-1.5,0.2,94,1021.5
232,천안,2021-12-19 0:00,-1.7,0,96,1021
232,천안,2021-12-19 1:00,-1.2,0.3,94,1020.4
232,천안,2021-12-19 2:00,-0.7,1.6,98,1020.7
232,천안,2021-12-19 3:00,0.6,1.1,95,1021.7
232,천안,2021-12-19 4:00,0,2,79,1022.2
232,천안,2021-12-19 5:00,-0.9,0.7,72,1022.5
232,천안,2021-12-19 6:00,-2.5,0.5,80,1022.9
232,천안,2021-12-19 7:00,-2.9,0.6,80,1023.7
232,천안,2021-12-19 8:00,-4.8,0.3,91,1024.5
232,천안,2021-12-19 9:00,-3.4,0.1,82,1025.1
232,천안,2021-12-19 10:00,-1.7,0.8,76,1025.2
232,천안,2021-12-19 11:00,0.2,1.1,56,1025
232,천안,2021-12-19 12:00,1.2,1.7,56,1024
232,천안,2021-12-19 13:00,2.3,1.9,58,1023.8
232,천안,2021-12-19 14:00,3.6,1.4,56,1023.2
232,천안,2021-12-19 15:00,4.2,2.1,52,1022.3
232,천안,2021-12-19 16:00,4.3,2.2,52,1022.1
232,천안,2021-12-19 17:00,3.8,1.1,55,1021.8
232,천안,2021-12-19 18:00,1.5,0,67,1022.1
232,천안,2021-12-19 19:00,-0.8,0,80,1022.3
232,천안,2021-12-19 20:00,-2.1,0,89,1022.3
232,천안,2021-12-19 21:00,-2.6,0,91,1022.3
232,천안,2021-12-19 22:00,-3.5,0.1,94,1022.3
232,천안,2021-12-19 23:00,-3.6,0.1,95,1022
232,천안,2021-12-20 0:00,-4,0.1,96,1021.8
232,천안,2021-12-20 1:00,-3.8,0,97,1021.5
232,천안,2021-12-20 2:00,-3.1,0.1,96,1021.3
232,천안,2021-12-20 3:00,-2.1,0,94,1021.3
232,천안,2021-12-20 4:00,-1.9,0.3,95,1020.7
232,천안,2021-12-20 5:00,-1.2,0.1,95,1020.5
232,천안,2021-12-20 6:00,-0.7,0.1,95,1020.1
232,천안,2021-12-20 7:00,-0.6,0.1,95,1019.8
232,천안,2021-12-20 8:00,-0.1,0.6,95,1019.8
232,천안,2021-12-20 9:00,0.5,0.4,95,1019.6
232,천안,2021-12-20 10:00,3.2,0.2,82,1019.3
232,천안,2021-12-20 11:00,6.6,0.6,67,1018.8
232,천안,2021-12-20 12:00,9.3,2.5,60,1017.8
232,천안,2021-12-20 13:00,10.5,2.7,56,1016.7
232,천안,2021-12-20 14:00,10.4,2.5,59,1016.3
232,천안,2021-12-20 15:00,10.2,2.5,62,1016.2
232,천안,2021-12-20 16:00,10.4,1.3,63,1016.3
232,천안,2021-12-20 17:00,9.9,0.8,64,1016.2
232,천안,2021-12-20 18:00,7.8,0,72,1016.3
232,천안,2021-12-20 19:00,5.9,0,84,1016.1
232,천안,2021-12-20 20:00,3.9,0.2,93,1016.5
232,천안,2021-12-20 21:00,2.5,0,96,1016.8
232,천안,2021-12-20 22:00,2.4,0,98,1016.8
232,천안,2021-12-20 23:00,1.9,0,100,1017
232,천안,2021-12-21 0:00,1.1,0,100,1017
232,천안,2021-12-21 1:00,1,0.1,100,1016.6
232,천안,2021-12-21 2:00,0.2,0,100,1016.8
232,천안,2021-12-21 3:00,0.2,0.2,100,1016.9
232,천안,2021-12-21 4:00,0,0,100,1016.4
232,천안,2021-12-21 5:00,-0.7,0.1,100,1016.2
232,천안,2021-12-21 6:00,-0.9,0.1,100,1016.2
232,천안,2021-12-21 7:00,-0.6,0,100,1016.4
232,천안,2021-12-21 8:00,-0.4,0,100,1016.6
232,천안,2021-12-21 9:00,-0.1,0.3,100,1017
232,천안,2021-12-21 10:00,1.1,0,100,1017.6
232,천안,2021-12-21 11:00,3.7,0.2,100,1017.2
232,천안,2021-12-21 12:00,8,1.5,98,1016.3
232,천안,2021-12-21 13:00,11.7,3.8,60,1015.6
232,천안,2021-12-21 14:00,11.8,2.5,58,1015.5
232,천안,2021-12-21 15:00,11.4,2,62,1015.9
232,천안,2021-12-21 16:00,10,2.7,58,1016.8
232,천안,2021-12-21 17:00,8.4,1,66,1017.6
232,천안,2021-12-21 18:00,6.5,0.5,78,1018.5
232,천안,2021-12-21 19:00,5.4,1,70,1019.3
232,천안,2021-12-21 20:00,3.6,0.2,77,1019.9
232,천안,2021-12-21 21:00,3.5,0.2,74,1020.5
232,천안,2021-12-21 22:00,1.7,0.6,70,1020.7
232,천안,2021-12-21 23:00,1.9,1.2,59,1020.8
232,천안,2021-12-22 0:00,1.1,0.5,57,1021.2
232,천안,2021-12-22 1:00,-0.5,0,67,1021.6
232,천안,2021-12-22 2:00,-1.9,0.2,72,1022
232,천안,2021-12-22 3:00,-3,0.3,86,1022.4
232,천안,2021-12-22 4:00,-3.7,0,89,1022.4
232,천안,2021-12-22 5:00,-4.2,0,88,1022.6
232,천안,2021-12-22 6:00,-4.5,0,91,1022.8
232,천안,2021-12-22 7:00,-5.1,0.1,93,1023.3
232,천안,2021-12-22 8:00,-5.1,0.2,92,1024
232,천안,2021-12-22 9:00,-3,0,84,1024.2
232,천안,2021-12-22 10:00,0.2,0.1,63,1024.4
232,천안,2021-12-22 11:00,2.9,0.8,48,1024.1
232,천안,2021-12-22 12:00,4.8,1.3,38,1023.5
232,천안,2021-12-22 13:00,6.6,0.6,34,1022.6
232,천안,2021-12-22 14:00,8.2,1.4,29,1021.9
232,천안,2021-12-22 15:00,8.9,1.8,29,1021.8
232,천안,2021-12-22 16:00,8.6,2,26,1022.3
232,천안,2021-12-22 17:00,6.7,1.3,33,1022.9
232,천안,2021-12-22 18:00,3.7,0.1,44,1023.6
232,천안,2021-12-22 19:00,1.4,0,58,1024.4
232,천안,2021-12-22 20:00,0.3,0,66,1024.7
232,천안,2021-12-22 21:00,-1.1,0,74,1024.8
232,천안,2021-12-22 22:00,-1.9,0,78,1025.1
232,천안,2021-12-22 23:00,-2.2,0,79,1025.3
232,천안,2021-12-23 0:00,-3,0,87,1025.3
232,천안,2021-12-23 1:00,-3.5,0.6,87,1025
232,천안,2021-12-23 2:00,-4.2,0,91,1025.2
232,천안,2021-12-23 3:00,-4.5,0,91,1025.4
232,천안,2021-12-23 4:00,-4.8,0,94,1025.4
232,천안,2021-12-23 5:00,-5.3,0,94,1025.4
232,천안,2021-12-23 6:00,-5.9,0.4,97,1025.6
232,천안,2021-12-23 7:00,-5.5,0.1,96,1026.3
232,천안,2021-12-23 8:00,-5.6,0,95,1026.5
232,천안,2021-12-23 9:00,-4.2,0,92,1026.8
232,천안,2021-12-23 10:00,-1.4,0.1,82,1027.2
232,천안,2021-12-23 11:00,2,0.5,61,1026.6
232,천안,2021-12-23 12:00,4.7,0.8,46,1025.8
232,천안,2021-12-23 13:00,6.8,1,40,1024.6
232,천안,2021-12-23 14:00,8,1.5,38,1024.2
232,천안,2021-12-23 15:00,8.7,1.7,38,1023.6
232,천안,2021-12-23 16:00,8.5,1.6,40,1023.6
232,천안,2021-12-23 17:00,7,0.1,46,1023.8
232,천안,2021-12-23 18:00,4.4,0,58,1024
232,천안,2021-12-23 19:00,1.8,0,71,1024.1
232,천안,2021-12-23 20:00,0.9,0.2,74,1024.2
232,천안,2021-12-23 21:00,0.8,0,74,1024.4
232,천안,2021-12-23 22:00,0.1,0.2,80,1024.9
232,천안,2021-12-23 23:00,-0.4,0,82,1024.5
232,천안,2021-12-24 0:00,-0.9,0,86,1024.1
232,천안,2021-12-24 1:00,-1.4,0,91,1023.8
232,천안,2021-12-24 2:00,-1.8,0,91,1023.5
232,천안,2021-12-24 3:00,-1.7,0,92,1023.5
232,천안,2021-12-24 4:00,-1.9,0,92,1022.9
232,천안,2021-12-24 5:00,-2,0,93,1022.3
232,천안,2021-12-24 6:00,-1.8,0,93,1022.2
232,천안,2021-12-24 7:00,-1.7,0,94,1022.7
232,천안,2021-12-24 8:00,-1.9,0.4,93,1022.4
232,천안,2021-12-24 9:00,-1,0,91,1022.6
232,천안,2021-12-24 10:00,1.6,0.1,81,1022.4
232,천안,2021-12-24 11:00,3.7,0,65,1021.8
232,천안,2021-12-24 12:00,5.2,1.5,58,1020.7
232,천안,2021-12-24 13:00,5.7,1.2,55,1020.5
232,천안,2021-12-24 14:00,4.4,2.1,64,1020.5
232,천안,2021-12-24 15:00,3.8,2,68,1021.1
232,천안,2021-12-24 16:00,2.9,1.8,82,1021.3
232,천안,2021-12-24 17:00,2.2,1.9,88,1022
232,천안,2021-12-24 18:00,1.8,3.1,83,1022.9
232,천안,2021-12-24 19:00,0.9,2.6,81,1023.3
232,천안,2021-12-24 20:00,-0.8,2.5,77,1024
232,천안,2021-12-24 21:00,-1.5,2.5,74,1024.7
232,천안,2021-12-24 22:00,-2.5,2.7,69,1025.2
232,천안,2021-12-24 23:00,-3.5,2.3,64,1025.9
232,천안,2021-12-25 0:00,-4.6,2.5,61,1026.3
232,천안,2021-12-25 1:00,-5.4,1.3,63,1026.9
232,천안,2021-12-25 2:00,-6.1,2.4,56,1027.4
232,천안,2021-12-25 3:00,-7.1,3,53,1028.3
232,천안,2021-12-25 4:00,-7.8,2.2,55,1028.8
232,천안,2021-12-25 5:00,-8.4,2.4,52,1029.4
232,천안,2021-12-25 6:00,-8.8,2.4,53,1030
232,천안,2021-12-25 7:00,-9.3,2.3,49,1030.8
232,천안,2021-12-25 8:00,-9.8,2.4,58,1031.6
232,천안,2021-12-25 9:00,-9.4,3.4,47,1032
232,천안,2021-12-25 10:00,-9,3.5,41,1032.8
232,천안,2021-12-25 11:00,-7.7,2.3,38,1032.8
232,천안,2021-12-25 12:00,-7.2,3.3,39,1032.3
232,천안,2021-12-25 13:00,-6.6,3.6,36,1031.6
232,천안,2021-12-25 14:00,-6,2.4,37,1031.6
232,천안,2021-12-25 15:00,-6.5,3.1,39,1031.8
232,천안,2021-12-25 16:00,-6.8,2.6,44,1032.1
232,천안,2021-12-25 17:00,-8.1,3.3,54,1032.7
232,천안,2021-12-25 18:00,-8.8,2.1,56,1033.4
232,천안,2021-12-25 19:00,-9.4,1.8,58,1033.9
232,천안,2021-12-25 20:00,-9.8,2.4,56,1034
232,천안,2021-12-25 21:00,-10.2,2,58,1034.1
232,천안,2021-12-25 22:00,-10.8,2.9,60,1034.6
232,천안,2021-12-25 23:00,-11.7,2.8,56,1035.5
232,천안,2021-12-26 0:00,-12.3,2.4,54,1035.7
232,천안,2021-12-26 1:00,-12.5,2.4,55,1035
232,천안,2021-12-26 2:00,-12.8,1.9,56,1035.3
232,천안,2021-12-26 3:00,-13.1,0.6,57,1035.7
232,천안,2021-12-26 4:00,-13.2,0.9,56,1035.4
232,천안,2021-12-26 5:00,-13.5,1.1,55,1035.2
232,천안,2021-12-26 6:00,-13.4,1.1,54,1035.4
232,천안,2021-12-26 7:00,-13.1,1.2,60,1035.9
232,천안,2021-12-26 8:00,-13,1.6,62,1036.2
232,천안,2021-12-26 9:00,-11.6,2.2,60,1036.5
232,천안,2021-12-26 10:00,-10.4,2.5,56,1036.9
232,천안,2021-12-26 11:00,-9.4,2.6,55,1036.6
232,천안,2021-12-26 12:00,-8,2.8,47,1035.3
232,천안,2021-12-26 13:00,-6.6,2.5,36,1033.9
232,천안,2021-12-26 14:00,-6.3,3.5,35,1033
232,천안,2021-12-26 15:00,-5.7,3,29,1032.6
232,천안,2021-12-26 16:00,-5.7,2.5,28,1032.5
232,천안,2021-12-26 17:00,-6.7,2.5,32,1032.7
232,천안,2021-12-26 18:00,-7.5,2,37,1033
232,천안,2021-12-26 19:00,-8,1.3,39,1033.4
232,천안,2021-12-26 20:00,-8.4,1.7,43,1033.6
232,천안,2021-12-26 21:00,-8.9,1.5,44,1033.7
232,천안,2021-12-26 22:00,-9.6,1,47,1033.8
232,천안,2021-12-26 23:00,-9.5,1.1,47,1033.8
232,천안,2021-12-27 0:00,-9.9,0.9,46,1033.8
232,천안,2021-12-27 1:00,-10.4,1.6,44,1033.2
232,천안,2021-12-27 2:00,-11.5,0.7,51,1033.3
232,천안,2021-12-27 3:00,-13,0,64,1033.4
232,천안,2021-12-27 4:00,-13.7,0.2,68,1033.5
232,천안,2021-12-27 5:00,-14.1,0.2,75,1033.5
232,천안,2021-12-27 6:00,-14.3,0.6,78,1033.7
232,천안,2021-12-27 7:00,-14.6,0.2,78,1034.2
232,천안,2021-12-27 8:00,-14.8,0.1,80,1034.3
232,천안,2021-12-27 9:00,-12.6,0.1,72,1034.2
